epoch,grpo_loss,grpo_kl,grpo_entropy,grpo_reward_mean,grpo_reward_std,val_bleu4,val_cider,val_rouge_l,lr
1,0.10860504719866328,0.4186738694288644,2.98575817705637,0.4620828413101564,0.4566100457346583,0.18807767385343518,0.4658279448214191,0.4361773565483893,5e-05
2,0.1429432241313429,1.0583091503884419,2.357525147300169,0.4490307820848672,0.4564506652125393,0.03733559603761537,0.20311621790306897,0.28587094414072056,5e-05
3,0.17303608562572892,1.5224926799176688,2.2002595505082465,0.3813668520335691,0.42595958207027024,0.02565128913944263,0.18437297826891963,0.2669093142698761,5e-05
4,0.17855151374656034,1.6411786010466427,2.110372243731855,0.3869673901293651,0.43087743025228203,0.019465501218755815,0.16625941596422975,0.25485960946242875,5e-05
5,0.18038334275584622,1.6853170840136975,1.9955126317150622,0.4044645114835486,0.451470551217895,0.023302315275675105,0.17563658781378114,0.2537350166176008,5e-05
