epoch,grpo_loss,grpo_kl,grpo_entropy,grpo_reward_mean,grpo_reward_std,val_bleu4,val_cider,val_rouge_l,lr
1,0.06598153219651544,0.46967642081157723,1.6944960957557071,0.4505447974862178,0.44009741770487787,0.19442372443640416,0.5134898922335163,0.44613239834917773,1e-05
2,0.05652283428661498,0.6268616445245732,1.1126772276023615,0.5318833085898179,0.4845652485353955,0.19235711341733494,0.5128051647745828,0.443447970815006,1e-05
3,0.05639204222920145,0.6795340363740633,1.0185602413730828,0.5587077215224037,0.4920540500895106,0.19616002466012517,0.5359562904610689,0.4474224969110598,1e-05
4,0.055014737903065214,0.6959697778895048,0.9832895066683485,0.5802204563980079,0.5042060844429439,0.19657354518265047,0.5488878090068278,0.44948185068378865,1e-05
5,0.10206657222082302,1.3731748706900455,0.9227645744460627,0.5568851476627322,0.5051415487135277,0.19385829563810358,0.5268401233959553,0.4469555658428426,1e-05
