epoch,train_loss,val_loss,val_bleu1,val_bleu2,val_bleu3,val_bleu4,val_cider,val_rouge_l,lr
1,5.945326223302159,5.418879526761171,0.467347361162756,0.2905665034757853,0.17188961677846115,0.09302811359700466,0.1464957329408663,0.35564060642928547,0.0004
2,5.115000774160007,4.972451741844272,0.4421733235999121,0.2918587848341826,0.18676248164065876,0.11415475885823831,0.2893418396736749,0.39163717103007084,0.0004
3,4.749996666081321,4.776425480790393,0.5886162279234121,0.396655025268823,0.26025678558317467,0.16440214810118983,0.34628246088561554,0.4179277457857497,0.0004
4,4.530173529567449,4.666698393778705,0.6122354780464117,0.4147869344370349,0.2750665106314501,0.17912875912736786,0.3885382763811296,0.42086412785733557,0.0004
5,4.366564417752198,4.601067270390342,0.6148858597213556,0.4245269399004574,0.28450304927981607,0.186791857813392,0.42715114993308134,0.42081558583256173,0.0004
6,4.232437744192292,4.54993475589039,0.6123775567272824,0.4216303485234228,0.2831229567629984,0.18773427845169377,0.4382212549529304,0.41951561380733454,0.0004
7,4.116914601543246,4.523152781666573,0.612582810538386,0.4264322868807073,0.2894830220193326,0.19404196205742857,0.45083364796676345,0.4235697141969492,0.0004
8,4.014483589996592,4.504684365759256,0.623242637109309,0.4307170747859752,0.2902703304821838,0.19469248539040696,0.45696427011524077,0.42986002464088763,0.0004
9,3.9220841424341573,4.4972469147517575,0.6190204987749316,0.43041569703367827,0.2914317049409092,0.19580516370452528,0.465623345234115,0.42434013364297996,0.0004
10,3.839954760217675,4.486368873896266,0.6174114404008899,0.4308210557363563,0.2923584972303517,0.19258811366277073,0.46597786324858,0.42598668319081745,0.0004
11,3.7611997736421277,4.489616317813331,0.6283655874544406,0.4341916311187777,0.2907899651056083,0.19039166648286054,0.4689774171965255,0.4290517095646444,0.0004
12,3.6902579714566497,4.48813831543106,0.6152777713127281,0.4258811253773518,0.28710906726683055,0.18936764397527237,0.46058722873606367,0.4203766694158737,0.0004
13,3.6262235514811585,4.487768709758752,0.6222097195364672,0.43607683319675744,0.29659026160206287,0.19960140614964805,0.48110384196822337,0.42623395167727157,0.0004
14,3.566116638762237,4.490446859905605,0.6246189930237588,0.4330415061949144,0.29263160882724143,0.19540375687483946,0.48713987394201436,0.42617780167795255,0.0004
15,3.509212910854088,4.502405048585917,0.6127698140149906,0.42407551318010916,0.2882708974806267,0.195117625789212,0.47955932073018337,0.41915945431454515,0.0004
16,3.4556981994511413,4.51158480801237,0.6220920231409811,0.42779295435985665,0.28831598051686314,0.19266972221739773,0.47596196274448827,0.4222324351102451,0.0004
17,3.4050597186841087,4.512605026699697,0.6177707889517512,0.42921709953766923,0.29254192584044114,0.19721330033156909,0.48992481224738865,0.4229199217186881,0.0004
18,3.3593619313338428,4.52633093156939,0.6218390804596906,0.42754000856689167,0.2875126448278238,0.19299175075404582,0.473076008364351,0.42627470715716426,0.0004
19,3.3140478158407154,4.533214810684001,0.6193794891182084,0.426193551958529,0.28698615433203517,0.19203165156765356,0.47764201682945606,0.4225469437531931,0.0004
20,3.270732600935393,4.549467849777379,0.6104210800045223,0.42221677587069206,0.2863284517212254,0.19071160344522203,0.4709980568498225,0.41919451380186107,0.0002
