epoch,grpo_loss,grpo_kl,grpo_entropy,grpo_reward_mean,grpo_reward_std,val_bleu4,val_cider,val_rouge_l,lr
1,0.10832342866314462,0.46856796777392007,2.7583069180867756,0.4613478691463011,0.477765552537987,0.19241478063693981,0.47400826413494945,0.44060172250725743,5e-05
2,0.10343073215111193,0.6106404968054898,2.252714418215924,0.5463380400674889,0.5338210446288787,0.19062343604426252,0.4665904892300429,0.43904788369245706,5e-05
3,0.1325628004160272,0.9864562998335046,2.143396077385868,0.528836168151304,0.535331714081477,0.14590348336868667,0.3860123607670771,0.3818218651011316,5e-05
4,0.13585482146366534,1.068700170804219,1.9893814589603838,0.5559058321527688,0.5580706172678844,0.1536336742323415,0.3971928180472074,0.3929051194253422,5e-05
5,0.1382052054067692,1.153378640456372,1.8909598025930934,0.5721361507134265,0.5689996523311339,0.15669282972572604,0.40388378194194274,0.39873078427909414,5e-05
