epoch,grpo_loss,grpo_kl,grpo_entropy,grpo_reward_mean,grpo_reward_std,val_bleu4,val_cider,val_rouge_l,lr
1,0.09177759537495762,0.38302876809275294,2.892329896788999,0.3553309739354145,0.3825910460159003,0.17351920755865308,0.4117070169545049,0.42794243510616675,5e-05
2,0.13704325206667545,0.595210703740637,2.5173563451652066,0.41819784770528956,0.4300427787993328,0.12290719315938557,0.32085394541706164,0.365166303317776,5e-05
3,0.2779792397675744,0.7590922629976847,2.8347980660128305,0.3987173656383193,0.43741449218198475,0.11546677851267681,0.3014654857847319,0.3578317886741194,5e-05
4,0.3053726151765111,0.7885196221880166,2.6270116570484205,0.4150351762053478,0.4536405247378062,0.10847648398305829,0.28823295596524295,0.3469355282285185,5e-05
5,0.3698110749922603,0.8165103843413204,2.543790504156825,0.420891823826066,0.463855083089277,0.10246600674134686,0.28402806863777197,0.3376734038922092,5e-05
