epoch,train_loss,val_loss,val_bleu1,val_bleu2,val_bleu3,val_bleu4,val_cider,val_rouge_l,lr
1,6.062793452602795,5.644026572498238,0.42915531335144547,0.2568194831569523,0.14281846190335878,0.07496214405011084,0.11252951145752334,0.3331996504915401,0.0004
2,5.368932134138799,5.238493444518916,0.5143952658744729,0.34301818073227386,0.2068928445808445,0.11710969029109593,0.20442282697417066,0.3836146555770509,0.0004
3,5.047482185218338,5.016361110598144,0.3897372159090563,0.2479572689578481,0.15421796233662516,0.09416853097790462,0.25822133870240754,0.37435077060325683,0.0004
4,4.828942700736845,4.876717019565511,0.5396230973664484,0.3576994701029956,0.2326166076970249,0.14713486198053163,0.31564204807679574,0.4031682262829431,0.0004
5,4.6701173124823665,4.781082115268131,0.6006233333337648,0.40737530466643357,0.2684482502315958,0.17343962943761865,0.35069658360853784,0.4138023502323117,0.0004
6,4.540045893319298,4.712863811010947,0.6041945163381783,0.40987004906186536,0.2726983715649388,0.1784466988360692,0.37486503086509176,0.4176985244227977,0.0004
7,4.430331493665243,4.661055572083665,0.6087024707729266,0.41619390462389433,0.27591466246860535,0.18118897758203759,0.3952828201215114,0.4175138066510835,0.0004
8,4.331655164891955,4.618910304979514,0.6149621188425576,0.4174407106612228,0.2754859404150129,0.18010161018152693,0.40687023836237635,0.4214638100617024,0.0004
9,4.243218203932889,4.586209560340502,0.6068687418982256,0.4164213149630989,0.27971443192123774,0.18303207149182651,0.40967609678259753,0.4151815308408459,0.0004
10,4.161618928646398,4.563169347027866,0.6081148095207205,0.41844478478427294,0.2833774190511392,0.1891812065184972,0.4270273738023626,0.4157738636636768,0.0004
11,4.085108423710495,4.547263355396687,0.6043763139414842,0.4095550309868419,0.2735417215962449,0.1824681125374203,0.43453680439004355,0.41190777374961307,0.0004
12,4.014373547488761,4.531619968979295,0.6119638068173905,0.4189045614878712,0.28147122059535024,0.18650055764526938,0.4388445628494827,0.4165106051173973,0.0004
13,3.945966437438021,4.518713697012048,0.6081415577630978,0.4193886557606153,0.2806827580142682,0.18212192428870533,0.4516631049655402,0.41656285559109024,0.0004
14,3.8827932092845923,4.515173725284684,0.6101157315267302,0.4199560890543532,0.28443974141815404,0.1913586427680262,0.4535111977292371,0.4167840817904253,0.0004
15,3.82276718680185,4.508152535922348,0.6107525894858575,0.41997957737348246,0.28246647311629064,0.18770399228191537,0.4440153480016229,0.4161573324027501,0.0004
16,3.76622569480309,4.512499146447289,0.6038952849625306,0.4156214522167014,0.27889742706233395,0.18614951246609196,0.444136343741212,0.4155602649420206,0.0004
17,3.71321905079161,4.505511905090729,0.6144116621122763,0.4250196811695052,0.28449202362711246,0.18632346793720836,0.45925621553493373,0.41854450086681355,0.0004
18,3.662185770441095,4.512624204101366,0.6160078845421362,0.42446718261270794,0.2860656828480771,0.1904137122453158,0.46661335583795244,0.4180629296179733,0.0004
19,3.6131653052428354,4.510685962974654,0.6140162899242804,0.42653340285584895,0.2873114576393941,0.1922256799798956,0.4580183001384636,0.4188830144615222,0.0004
20,3.5669060055549893,4.516049313946106,0.6105121740953992,0.41805973889223486,0.2805791382950678,0.18676601043784147,0.4562584563687727,0.4135227683765486,0.0004
